timestamp,p10,median,p90
2015-07-02,5757.0117,6883.991,7905.3076
2015-07-03,5037.0444,6208.8535,7279.619
2015-07-04,4118.8438,5321.1255,6420.0625
2015-07-05,-1053.0132,-466.8086,355.39062
2015-07-06,4807.2026,5903.1865,6828.2407
2015-07-07,4926.152,5801.3564,6567.204
2015-07-08,4716.281,5443.4604,6166.951
2015-07-09,5054.455,5730.3574,6417.6855
2015-07-10,5090.9336,5876.7363,6567.5605
2015-07-11,4192.0786,5094.9272,5868.1606
2015-07-12,-231.37354,221.16553,944.6279
2015-07-13,6127.6245,7132.2085,8157.9463
2015-07-14,5145.4976,6057.6416,6892.8228
2015-07-15,4816.995,5761.5796,6593.534
2015-07-16,4176.2065,5203.8306,6028.0366
2015-07-17,4010.1711,5248.6094,6112.625
2015-07-18,2837.8289,3802.9211,4597.111
2015-07-19,-714.02734,-300.20117,106.12842
2015-07-20,4911.9604,5657.737,6346.4463
2015-07-21,4240.6553,5082.0703,5783.098
2015-07-22,4347.0156,5046.5596,5664.527
2015-07-23,4101.121,4975.227,5749.753
2015-07-24,4181.7354,5142.08,6010.6284
2015-07-25,3979.6797,5017.642,6046.719
2015-07-26,-155.76416,254.95068,938.709
2015-07-27,6603.5317,7870.0615,9238.844
2015-07-28,5373.1294,6816.7217,8233.548
2015-07-29,5420.589,6969.328,8330.575
2015-07-30,5229.348,6735.117,8096.1836
2015-07-31,5284.9097,6640.822,7898.896
