timestamp,p10,median,p90
2015-07-02,3034.5938,6267.884,8791.392
2015-07-03,4400.877,7184.5464,9071.321
2015-07-04,4557.6123,7474.4106,9395.908
2015-07-05,-1296.7656,-131.50049,1891.3337
2015-07-06,2963.8684,6759.0693,8937.008
2015-07-07,2929.7605,6399.106,8696.127
2015-07-08,2903.8828,6481.4834,8541.3545
2015-07-09,1588.9968,5537.8247,7779.6953
2015-07-10,3507.3413,6727.114,8705.994
2015-07-11,3758.5615,6968.7275,8851.17
2015-07-12,-1345.7173,71.46582,2351.116
2015-07-13,2446.5557,6495.3613,8484.95
2015-07-14,2759.0955,6309.3315,8405.719
2015-07-15,2459.1836,6245.2847,8129.9604
2015-07-16,1749.8865,5365.638,7564.6226
2015-07-17,3162.7605,6317.3467,8185.816
2015-07-18,4721.758,6700.3447,8332.398
2015-07-19,-878.2373,-37.851074,1277.262
2015-07-20,4251.2627,6308.5386,7978.875
2015-07-21,4138.444,6186.8,7884.527
2015-07-22,4203.5693,6106.932,7756.8037
2015-07-23,3766.8726,5752.727,7461.7446
2015-07-24,4579.8525,6417.6846,8056.466
2015-07-25,5072.8105,6855.313,8529.219
2015-07-26,-659.5547,46.56201,1445.571
2015-07-27,4417.667,6396.673,8061.8584
2015-07-28,4515.943,6413.452,8189.25
2015-07-29,4392.9053,6408.9023,8155.843
2015-07-30,3709.0522,5825.413,7766.1304
2015-07-31,4646.063,6587.553,8245.408
