timestamp,p10,median,p90
2015-07-02,3134.0747,5301.6646,7254.8403
2015-07-03,2863.2832,5041.3623,7010.633
2015-07-04,340.31592,1780.3186,3724.1868
2015-07-05,-1915.0249,-651.791,774.62573
2015-07-06,2315.0403,5113.28,7389.899
2015-07-07,2473.3096,5207.142,7596.958
2015-07-08,2283.9297,4787.248,7053.6616
2015-07-09,1957.9456,4275.922,6519.8945
2015-07-10,2156.011,4566.585,6716.0537
2015-07-11,242.60693,2183.131,4096.082
2015-07-12,-1450.9556,200.00293,1890.282
2015-07-13,2457.9668,5886.768,8530.124
2015-07-14,2405.9312,5893.1045,8663.902
2015-07-15,2106.9324,5331.7207,8119.8647
2015-07-16,1470.3047,4413.761,6911.2056
2015-07-17,1187.0784,4082.7583,6497.8887
2015-07-18,-415.91162,896.6968,2864.5947
2015-07-19,-1710.8423,-312.29004,1136.6396
2015-07-20,1674.6536,4830.748,7268.1963
2015-07-21,2024.3328,5044.7383,7648.7744
2015-07-22,1804.3384,4678.784,7272.211
2015-07-23,1609.9004,4444.582,6921.595
2015-07-24,1661.0962,4468.702,6768.159
2015-07-25,80.48193,1840.8694,3984.9382
2015-07-26,-1116.4834,291.656,1703.5818
2015-07-27,3204.651,6126.518,8619.705
2015-07-28,3345.9658,6177.5215,8771.189
2015-07-29,2760.2095,5578.3467,8059.382
2015-07-30,2455.9275,5127.25,7513.4966
2015-07-31,2013.6299,4755.8833,7023.1045
